"subject","version","assignmentId","guess1","guess2","guess3","cc1","cc2","cc3","experienced","instructions_time","total_time","stamp","id"
"A2UIHBB5MDLLSV","caus_thomas_fire_v3","37TD41K0AHARS0O57SVLOJYGZMMCSY","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:29:38","2021"
"A1GV0UZU0T2ORS","caus_thomas_fire_v3","3WYP994K17SZ85RDW7A7K5U7KK66YB","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:29:51","2022"
"A3ANNQ73J8M158","caus_thomas_fire_v3","31EUONYN2V48TH2CRS9HU6C4N3XOV8","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-10 15:30:31","2023"
" A3IGZ3N6TNPXUU","caus_thomas_fire_v3","3IUZPWIU1O82IFH2JAMK9RE9A7QKWV","0","0","0","Yes","Yes","No","No","0","0","2017-10-10 15:30:32","2024"
"A1H6PVWRCYN0E4","caus_thomas_fire_v3","3ZPBJO59KP2C7JG3WUEX4B9WBBHHDI","0","0","0","No","No","Yes","Yes","0","0","2017-10-10 15:30:38","2025"
"A31Q7PWLBCU2X0","caus_thomas_fire_v3","3C8HJ7UOP7V12YMAF9J7N80VGFQMZV","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:30:39","2026"
"A1I4VM94N3EM0W","caus_thomas_fire_v3","34T446B1C0FRRR4TYQC1EDSX4U3C0B","0","0","0","Yes","Yes","No","No","0","0","2017-10-10 15:31:00","2027"
"ARAW2BY7JQ2JH
","caus_thomas_fire_v3","3Y5140Z9DXHLSBUD7LND4HR0P6YIPN","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:31:05","2028"
"A3180VXVP8MOIH","caus_thomas_fire_v3","35GCEFQ6I5P0GCE09RESR9RPGN8Z3P","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:31:20","2029"
"A33XV57T69HVA","caus_thomas_fire_v3","30OG32W0SUC99LGEVNKUFDODXZRNEQ","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:31:26","2030"
"A2DPKKEEW2I6QK","caus_thomas_fire_v3","3ZPPDN2SLVXOKJCKUD1PXCTTS99E9F","0","0","0","Yes","Yes","No","No","0","0","2017-10-10 15:31:57","2031"
"A22KRF782ELLB0","caus_thomas_fire_v3","3JRJSWSMQHM25HN4D40F6ZQ7SI0E31","0","0","0","Yes","No","No","Yes","0","0","2017-10-10 15:32:04","2032"
"A2HG1N3BVQO6I","caus_thomas_fire_v3","3ZY8KE4ISJ4BETFS651LJB7425HQVM","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:32:17","2033"
"AA3R1CNZAEH2O","caus_thomas_fire_v3","3PWWM24LHSZWBYHUW10AVFPTB0128C","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:32:34","2034"
"A2TBXASXZIRNNW","caus_thomas_fire_v3","39JEC7537U27KS591N0QZ6INYPFCV0","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:32:36","2035"
"A3PKNPKC9QWYVV","caus_thomas_fire_v3","33LK57MYLT640TZFZ6FTZHZ1848SZD","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:32:48","2036"
"A104IMSD18AEVC","caus_thomas_fire_v3","33L7PJKHCGZQVXB7FGK6W2YJBEFT8Y","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:32:56","2037"
"A32QJF67JMJFKX","caus_thomas_fire_v3","33L7PJKHCGZQVXB7FGK6W2YJBDE8TA","0","0","0","Yes","No","Not sure","No","0","0","2017-10-10 15:32:59","2038"
"A2E2UARVOVDR9Y","caus_thomas_fire_v3","3LEP4MGT3G12G6DHW241I06YGXBBDT","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:33:10","2039"
"A2VP0TNWIJVKA8","caus_thomas_fire_v3","3TPZPLC3M0D628CUMIGQ0BPB6P33PC","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-10 15:33:26","2040"
"A9310DDBK786Q","caus_thomas_fire_v3","3SLE99ER0NE5J7IDOKTY9SP14GNBZW","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:33:38","2041"
"AYCY10YQ5OZZ7","caus_thomas_fire_v3","3NAPMVF0ZWGSBKCBMW84HFTY0HX72Y","0","0","0","Yes","Yes","No","Yes","0","0","2017-10-10 15:33:48","2042"
"AS2WTWYVRW9BV","caus_thomas_fire_v3","382M9COHEHGM4B0NSOWGT8G75VKUEP","0","0","0","Yes","Yes","Not sure","Not sure","0","0","2017-10-10 15:34:00","2043"
"A1OMOGIBA6J3OJ","caus_thomas_fire_v3","3BXQMRHWKZZKGZS09MKZ6GLGEXBUME","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:34:23","2044"
"A1OSRB1Q63XXWZ","caus_thomas_fire_v3","39RP059MEHU5K0JU9V341QTSPC5BMF","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:34:39","2045"
"A2K9N9ZEJK81XZ","caus_thomas_fire_v3","3R3YRB5GRF4JEYJBCJUUXPQGKFLAU7","0","0","0","Yes","No","No","Yes","0","0","2017-10-10 15:34:56","2046"
"A3MRGTMHCJL67Q","caus_thomas_fire_v3","34T446B1C0FRRR4TYQC1EDSX4U4C0C","0","0","0","Yes","No","No","Not sure","0","0","2017-10-10 15:35:00","2047"
"ACSFNLK07LJ2P","caus_thomas_fire_v3","3GU1KF0O4I2B53G71BVWIUNNUHGBPB","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-10 15:35:16","2048"
"A3U306W3BPP0J6
","caus_thomas_fire_v3","3LOZAJ85YDEMQZI249C2BE6M2ABX2I","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:35:16","2049"
"A298FAWY76NZA9
A298FAWY76NZA9
A298FAWY76NZA9
A298FAWY76NZA9","caus_thomas_fire_v3","3DY4FPOOA1PBQUUSJKQLO1H9YRJRVO","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-10 15:35:34","2050"
"A3EG8X7S467VYQ","caus_thomas_fire_v3","3DPNQGW4LLGJAYDT70M04GQ0PK946S","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:35:40","2051"
"AA4O2W236E3FW","caus_thomas_fire_v3","3Z2R0DQ0JHFDKZRL94MANPLFM3Z2EB","0","0","0","Yes","No","Not sure","No","0","0","2017-10-10 15:35:58","2052"
"A2SOHTPWH4VGP5","caus_thomas_fire_v3","3VD82FOHKQPCU8WC0BEC4EOF2XKCO2","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:36:01","2053"
"AESEZX8S7Z3IC","caus_thomas_fire_v3","3XIQGXAUMC9TC0F8ALTX75NUDQY7X9","0","0","0","Yes","Yes","Not sure","No","0","0","2017-10-10 15:36:02","2054"
"A2N4DD7IS7EI2D","caus_thomas_fire_v3","3DPNQGW4LLGJAYDT70M04GQ0PK964U","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-10 15:36:04","2055"
"A1HB76XJP9SBM0
A1HB76XJP9SBM0
A1HB76XJP9SBMO
","caus_thomas_fire_v3","3B837J3LDOXVY2DOPPLGDEX2ZNPRSJ","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:36:08","2056"
"AGO50MPWNWT37","caus_thomas_fire_v3","3H0W84IWBK3UOJ86OU1BOXTNYWHER6","0","0","0","Yes","No","No","Not sure","0","0","2017-10-10 15:36:09","2057"
"A2Y4OO1ZK74CSM","caus_thomas_fire_v3","30H4UDGLT2J7OUK4S0L5WAYH6GKMPB","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:36:20","2058"
"A18V3RFUE8SU7R","caus_thomas_fire_v3","3ATPCQ38J8B0V73GMKRJ0AWTG4YAY9","0","0","0","Yes","No","No","Yes","0","0","2017-10-10 15:36:24","2059"
"A29AX5O8KL48F8","caus_thomas_fire_v3","358010RM5EUVNQG4SJWDDJ3XZ84VXO","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:36:26","2060"
" A2MACDVP9MWKHA","caus_thomas_fire_v3","3CN4LGXD5XPLTINZDJHSN7ATOU24YS","0","0","0","Yes","No","No","Yes","0","0","2017-10-10 15:36:26","2061"
"A22ZZ534XUL2JA","caus_thomas_fire_v3","36V4Q8R5ZK1SO6LJSD0UWFORBC6MQ2","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:36:39","2062"
"A2QMHQXR8K4VJ2","caus_thomas_fire_v3","37UEWGM5HT9V4IEUC66WHDAT9MB1R6","0","0","0","No","No","Yes","No","0","0","2017-10-10 15:36:39","2063"
"A1FQE3NEOHSKOX","caus_thomas_fire_v3","3KAKFY4PGU3ELMPQ9NQ6REOZKB8I3F","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:37:15","2064"
"A1C8FN01981A69","caus_thomas_fire_v3","3ATPCQ38J8B0V73GMKRJ0AWTG4XYAW","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:38:10","2065"
"A2UHMLMFCP9J72","caus_thomas_fire_v3","3QFUFYSY9YGFTR648TP4YM3DIIA4FR","0","0","0","Yes","No","No","No","0","0","2017-10-10 15:38:18","2066"
"AEF74ZYJTTEIA","caus_thomas_fire_v3","3M1CVSFP606RM5CUVAAPNOTRHVHQAM","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:38:35","2067"
"A2Z7HHTA5WOLL5","caus_thomas_fire_v3","3G5F9DBFOPYY10GPNFERAXF3BIMVHW","0","0","0","No","Yes","Yes","No","0","0","2017-10-10 15:38:41","2068"
"A1MHKBAGZN1P8K","caus_thomas_fire_v3","31Z0PCVWUKGMVJ6O5BS0I22O0UAT7C","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:39:00","2069"
"A3JIXUMSPOB36C","caus_thomas_fire_v3","3QECW5O0KH278FS5HID3KIOS9OFT5X","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:39:00","2070"
"A2GTL8ODM5JYA2","caus_thomas_fire_v3","31JLPPHS2UVOH80T7I3BBBKLWK7O3G","0","0","0","Yes","No","Yes","No","0","0","2017-10-10 15:39:19","2071"
