"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","rt","stamp","id"
"ADUZ6RO42OM0T","caus_thomas_ss_v1","3Z4GS9HPNVBZXL9HS8PZD6A66O1779","0","1","2","1","1","20502","2017-09-12 21:49:13","22"
"A18SXC3JEN1O0U","caus_thomas_ss_v1","3HMVI3QICJT41JQGQ1YQP93Q71A1Y7","0","2","2","0","0","23905","2017-09-12 21:49:18","23"
"A18SXC3JEN1O0U","caus_thomas_ss_v1","3HMVI3QICJT41JQGQ1YQP93Q71A1Y7","0","3","3","0","1","10339","2017-09-12 21:49:29","24"
"AMDX0UNZS4A1G","caus_thomas_ss_v1","3PDJHANYK5HDMA1OM76JY5Z4PGDH6M","5","2","1","0","0","30003","2017-09-12 21:49:30","25"
"ADUZ6RO42OM0T","caus_thomas_ss_v1","3Z4GS9HPNVBZXL9HS8PZD6A66O1779","8","3","3","0","1","21567","2017-09-12 21:49:36","26"
"ABL3H3O3BI8ZD","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1NBLN7","4","2","0","0","0","3574","2017-09-12 21:49:36","27"
"ABL3H3O3BI8ZD","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1NBLN7","5","1","1","1","1","2082","2017-09-12 21:49:39","28"
"AMDX0UNZS4A1G","caus_thomas_ss_v1","3PDJHANYK5HDMA1OM76JY5Z4PGDH6M","2","0","2","1","0","7835","2017-09-12 21:49:39","29"
"ABL3H3O3BI8ZD","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1NBLN7","6","0","2","1","0","1447","2017-09-12 21:49:42","30"
"ABL3H3O3BI8ZD","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1NBLN7","5","3","3","0","1","1461","2017-09-12 21:49:44","31"
"AMDX0UNZS4A1G","caus_thomas_ss_v1","3PDJHANYK5HDMA1OM76JY5Z4PGDH6M","8","3","3","0","1","12531","2017-09-12 21:49:53","32"
"AMPMTF5IAAMK8","caus_thomas_ss_v1","3RKNTXVS3MZKX0PWXD3CKLSMGUHA4J","7","3","0","0","1","84650","2017-09-12 21:50:30","33"
"AMPMTF5IAAMK8","caus_thomas_ss_v1","3RKNTXVS3MZKX0PWXD3CKLSMGUHA4J","3","0","1","1","0","13870","2017-09-12 21:50:45","34"
"AMPMTF5IAAMK8","caus_thomas_ss_v1","3RKNTXVS3MZKX0PWXD3CKLSMGUHA4J","2","2","2","0","0","52693","2017-09-12 21:51:39","35"
"AMPMTF5IAAMK8","caus_thomas_ss_v1","3RKNTXVS3MZKX0PWXD3CKLSMGUHA4J","1","1","3","1","1","44443","2017-09-12 21:52:24","36"
"A125KW9P18V5Z1","caus_thomas_ss_v1","3DEL4X4EL6MCRKB9XUJXKI7RCGOYXV","5","0","0","1","0","32026","2017-09-12 21:55:34","37"
"A125KW9P18V5Z1","caus_thomas_ss_v1","3DEL4X4EL6MCRKB9XUJXKI7RCGOYXV","6","2","1","0","0","22054","2017-09-12 21:55:57","38"
"A125KW9P18V5Z1","caus_thomas_ss_v1","3DEL4X4EL6MCRKB9XUJXKI7RCGOYXV","7","3","2","0","1","6340","2017-09-12 21:56:04","39"
"A125KW9P18V5Z1","caus_thomas_ss_v1","3DEL4X4EL6MCRKB9XUJXKI7RCGOYXV","7","1","3","1","1","8551","2017-09-12 21:56:14","40"
"A2MKXI4KCRRI7Y","caus_thomas_ss_v1","3PMBY0YE2749NLS6YMVU7OTQ2PGC9J","0","2","0","0","0","30199","2017-09-12 22:47:34","41"
"A2MKXI4KCRRI7Y","caus_thomas_ss_v1","3PMBY0YE2749NLS6YMVU7OTQ2PGC9J","0","1","1","1","1","15350","2017-09-12 22:47:50","42"
"A2MKXI4KCRRI7Y","caus_thomas_ss_v1","3PMBY0YE2749NLS6YMVU7OTQ2PGC9J","0","0","2","1","0","13881","2017-09-12 22:48:05","43"
"A2MKXI4KCRRI7Y","caus_thomas_ss_v1","3PMBY0YE2749NLS6YMVU7OTQ2PGC9J","0","3","3","0","1","8627","2017-09-12 22:48:15","44"
"A2LFT9N17HS9FX","caus_thomas_ss_v1","3180JW2OT4DDUCW05OZZIC1J6ME5JP","4","1","0","1","1","2453","2017-09-13 13:42:51","45"
"A2LFT9N17HS9FX","caus_thomas_ss_v1","3180JW2OT4DDUCW05OZZIC1J6ME5JP","6","2","1","0","0","2492","2017-09-13 13:42:54","46"
"A2LFT9N17HS9FX","caus_thomas_ss_v1","3180JW2OT4DDUCW05OZZIC1J6ME5JP","3","0","2","1","0","1709","2017-09-13 13:42:57","47"
"A2LFT9N17HS9FX","caus_thomas_ss_v1","3180JW2OT4DDUCW05OZZIC1J6ME5JP","6","3","3","0","1","1636","2017-09-13 13:42:59","48"
"A3MSD8X8VC7ESQ","caus_thomas_ss_v1","340UGXU9DY236MM9NELQTC4T0QEUVH","0","2","0","0","0","31900","2017-09-13 13:43:13","49"
"A1RMV20BN1IPH7","caus_thomas_ss_v1","36TFCYNS44BQ5PLKNUF9YICOMTKXHM","3","2","0","0","0","29504","2017-09-13 13:43:15","50"
"A3MSD8X8VC7ESQ","caus_thomas_ss_v1","340UGXU9DY236MM9NELQTC4T0QEUVH","0","0","1","1","0","17686","2017-09-13 13:43:32","51"
"A1RMV20BN1IPH7","caus_thomas_ss_v1","36TFCYNS44BQ5PLKNUF9YICOMTKXHM","3","0","1","1","0","16018","2017-09-13 13:43:32","52"
"A3B7Z7LVOM0ULG","caus_thomas_ss_v1","3OSWBBLG1EY9T9GI1YWJ7XXQU1RXDD","6","3","0","0","1","41240","2017-09-13 13:43:35","53"
"A21ZXLGZ9OBHJV","caus_thomas_ss_v1","3OCHAWUVGOLH7FMSTFI6BASGEAOXKQ","7","3","0","0","1","33466","2017-09-13 13:43:35","54"
"A3EEMZ0K3T47QZ","caus_thomas_ss_v1","3TGOYF991XN3T7X9IOBLXQ2AMJ5UUS","1","2","0","0","0","36166","2017-09-13 13:43:37","55"
"A23VM3SZWYATBO","caus_thomas_ss_v1","3OXV7EAXLERYS2UP7MHHUBYU6K436S","6","3","0","0","1","28227","2017-09-13 13:43:38","56"
"A35P8YSNTQ7OTP","caus_thomas_ss_v1","3RUIQRXJBBPXRRNL0WRJFGA8W1JLLV","4","2","0","0","0","31632","2017-09-13 13:43:45","57"
"A3MSD8X8VC7ESQ","caus_thomas_ss_v1","340UGXU9DY236MM9NELQTC4T0QEUVH","0","3","2","0","1","13155","2017-09-13 13:43:46","58"
"A1RMV20BN1IPH7","caus_thomas_ss_v1","36TFCYNS44BQ5PLKNUF9YICOMTKXHM","6","3","2","0","1","13248","2017-09-13 13:43:47","59"
"A3B7Z7LVOM0ULG","caus_thomas_ss_v1","3OSWBBLG1EY9T9GI1YWJ7XXQU1RXDD","2","0","1","1","0","10967","2017-09-13 13:43:47","60"
"A1C59M3HPCO503","caus_thomas_ss_v1","3JBT3HLQF837N1JN7PBZ4CUQGKSPZG","1","2","0","0","0","31093","2017-09-13 13:43:50","61"
"AF9NG1PF59D1U","caus_thomas_ss_v1","30X31N5D63R3ZLR7NEZUIO8SUJSSAY","4","3","0","0","1","35340","2017-09-13 13:43:50","62"
"A35P8YSNTQ7OTP","caus_thomas_ss_v1","3RUIQRXJBBPXRRNL0WRJFGA8W1JLLV","4","3","1","0","1","3547","2017-09-13 13:43:50","63"
"A20EU0UH5K3VGE","caus_thomas_ss_v1","3WETL7AQWT929YUB237C25KUAPT35C","0","3","0","0","1","28272","2017-09-13 13:43:51","64"
"A2X2OS8NNDMJY0","caus_thomas_ss_v1","34HJIJKLP5X4POSU88U8G86Z1DQV4V","8","3","0","0","1","18932","2017-09-13 13:43:51","65"
"A1CZU3RMLIJDLP","caus_thomas_ss_v1","34MAJL3QP4OKDFQBOYO2XDEGATY347","0","3","0","0","1","39560","2017-09-13 13:43:52","66"
"AFEMLCPEI61GB","caus_thomas_ss_v1","3SNLUL3WO4O0AHAF9AJK636R9SCLUP","0","3","0","0","1","26308","2017-09-13 13:43:53","67"
"A23VM3SZWYATBO","caus_thomas_ss_v1","3OXV7EAXLERYS2UP7MHHUBYU6K436S","3","0","1","1","0","14616","2017-09-13 13:43:53","68"
"A35P8YSNTQ7OTP","caus_thomas_ss_v1","3RUIQRXJBBPXRRNL0WRJFGA8W1JLLV","4","1","2","1","1","4288","2017-09-13 13:43:55","69"
"A1RMV20BN1IPH7","caus_thomas_ss_v1","36TFCYNS44BQ5PLKNUF9YICOMTKXHM","4","1","3","1","1","7734","2017-09-13 13:43:55","70"
"A35P8YSNTQ7OTP","caus_thomas_ss_v1","3RUIQRXJBBPXRRNL0WRJFGA8W1JLLV","4","0","3","1","0","1753","2017-09-13 13:43:58","71"
"A3B7Z7LVOM0ULG","caus_thomas_ss_v1","3OSWBBLG1EY9T9GI1YWJ7XXQU1RXDD","2","2","2","0","0","9829","2017-09-13 13:43:58","72"
"A2YLSDVP8Z0ZMV","caus_thomas_ss_v1","3FPRZHYEPY8J7S9Q8UPP63ETNDUV3A","5","0","0","1","0","51133","2017-09-13 13:43:59","73"
"A1ZO9R72DWQRZ1","caus_thomas_ss_v1","339ANSOTR53KHKXXUTI58051QXKIKB","5","0","0","1","0","41845","2017-09-13 13:43:59","74"
"A3MSD8X8VC7ESQ","caus_thomas_ss_v1","340UGXU9DY236MM9NELQTC4T0QEUVH","0","1","3","1","1","13096","2017-09-13 13:44:00","75"
"A3EEMZ0K3T47QZ","caus_thomas_ss_v1","3TGOYF991XN3T7X9IOBLXQ2AMJ5UUS","1","0","1","1","0","23628","2017-09-13 13:44:01","76"
"A2X2OS8NNDMJY0","caus_thomas_ss_v1","34HJIJKLP5X4POSU88U8G86Z1DQV4V","6","1","1","1","1","10024","2017-09-13 13:44:02","77"
"A23VM3SZWYATBO","caus_thomas_ss_v1","3OXV7EAXLERYS2UP7MHHUBYU6K436S","2","1","2","1","1","9714","2017-09-13 13:44:04","78"
"A6B8DOH3KV5SL","caus_thomas_ss_v1","358010RM5EUVNQG4SJWDDJ3XU8VXVC","6","0","0","1","0","28421","2017-09-13 13:44:07","79"
"A3B7Z7LVOM0ULG","caus_thomas_ss_v1","3OSWBBLG1EY9T9GI1YWJ7XXQU1RXDD","4","1","3","1","1","8213","2017-09-13 13:44:07","80"
"A18E19QXO73YM4","caus_thomas_ss_v1","3G0WWMR1UVLY6O6J4EFU9UDRB26NQO","1","1","0","1","1","50346","2017-09-13 13:44:07","81"
"A1TARNH07A75CG","caus_thomas_ss_v1","3AWETUDC92TF6FWJUULFVFTEU6XIZX","4","2","0","0","0","32116","2017-09-13 13:44:08","82"
"AFEMLCPEI61GB","caus_thomas_ss_v1","3SNLUL3WO4O0AHAF9AJK636R9SCLUP","0","2","1","0","0","13962","2017-09-13 13:44:08","83"
"AF9NG1PF59D1U","caus_thomas_ss_v1","30X31N5D63R3ZLR7NEZUIO8SUJSSAY","4","1","1","1","1","17818","2017-09-13 13:44:08","84"
"A20EU0UH5K3VGE","caus_thomas_ss_v1","3WETL7AQWT929YUB237C25KUAPT35C","2","2","1","0","0","16463","2017-09-13 13:44:08","85"
"A1C59M3HPCO503","caus_thomas_ss_v1","3JBT3HLQF837N1JN7PBZ4CUQGKSPZG","6","3","1","0","1","18057","2017-09-13 13:44:09","86"
"A2X2OS8NNDMJY0","caus_thomas_ss_v1","34HJIJKLP5X4POSU88U8G86Z1DQV4V","5","0","2","1","0","6028","2017-09-13 13:44:09","87"
"A23VM3SZWYATBO","caus_thomas_ss_v1","3OXV7EAXLERYS2UP7MHHUBYU6K436S","4","2","3","0","0","7033","2017-09-13 13:44:12","88"
"A3EEMZ0K3T47QZ","caus_thomas_ss_v1","3TGOYF991XN3T7X9IOBLXQ2AMJ5UUS","1","1","2","1","1","9813","2017-09-13 13:44:12","89"
"A33QX0QXEX943S","caus_thomas_ss_v1","3WS1NTTKEYDYU3O3PS22MJD0W7N0FX","1","0","0","1","0","21691","2017-09-13 13:44:13","90"
"A2X2OS8NNDMJY0","caus_thomas_ss_v1","34HJIJKLP5X4POSU88U8G86Z1DQV4V","3","2","3","0","0","2909","2017-09-13 13:44:13","91"
"AHSQOWJG4HA3S","caus_thomas_ss_v1","39LNWE0K4UXYKG29O7M7ENEZSOIIU8","3","2","0","0","0","66416","2017-09-13 13:44:16","92"
"A2IGPW784OFV3D","caus_thomas_ss_v1","3QXNC7EIPIWPTTXQM62ACNRPT9S095","5","3","0","0","1","80832","2017-09-13 13:44:18","93"
"A1TARNH07A75CG","caus_thomas_ss_v1","3AWETUDC92TF6FWJUULFVFTEU6XIZX","2","0","1","1","0","9795","2017-09-13 13:44:19","94"
"A1CZU3RMLIJDLP","caus_thomas_ss_v1","34MAJL3QP4OKDFQBOYO2XDEGATY347","0","1","1","1","1","26459","2017-09-13 13:44:19","95"
"A3Q1EZDNIUK41P","caus_thomas_ss_v1","3OS46CRSLF0I4BW8RWNND6QDX4WV6G","8","3","0","0","1","46494","2017-09-13 13:44:19","96"
"A2XMFTY9WB05U6","caus_thomas_ss_v1","34S9DKFK73Q7FQX5VOWOMGGTABNNYR","3","1","0","1","1","30270","2017-09-13 13:44:21","97"
"A1ZO9R72DWQRZ1","caus_thomas_ss_v1","339ANSOTR53KHKXXUTI58051QXKIKB","8","3","1","0","1","20306","2017-09-13 13:44:21","98"
"A38TZK07ON180S","caus_thomas_ss_v1","3JV9LGBJWTFPBKCH2XAVU59UVP2GO1","4","2","0","0","0","91623","2017-09-13 13:44:21","99"
"AHSQOWJG4HA3S","caus_thomas_ss_v1","39LNWE0K4UXYKG29O7M7ENEZSOIIU8","5","1","1","1","1","4773","2017-09-13 13:44:22","100"
"A20EU0UH5K3VGE","caus_thomas_ss_v1","3WETL7AQWT929YUB237C25KUAPT35C","5","0","2","1","0","12619","2017-09-13 13:44:22","101"
"A1C59M3HPCO503","caus_thomas_ss_v1","3JBT3HLQF837N1JN7PBZ4CUQGKSPZG","0","0","2","1","0","12518","2017-09-13 13:44:22","102"
"AADRVG2QVZH75","caus_thomas_ss_v1","3IKZ72A5B4H1FZGAQY40XV9D40XNFU","0","2","0","0","0","65357","2017-09-13 13:44:22","103"
"AFEMLCPEI61GB","caus_thomas_ss_v1","3SNLUL3WO4O0AHAF9AJK636R9SCLUP","0","0","2","1","0","14763","2017-09-13 13:44:24","104"
"A87D3K9YVKTQ7","caus_thomas_ss_v1","3IGI0VL647LVLCT3P1NQKPIRW1ONOG","6","1","0","1","1","5232","2017-09-13 13:44:24","105"
"A1TARNH07A75CG","caus_thomas_ss_v1","3AWETUDC92TF6FWJUULFVFTEU6XIZX","0","3","2","0","1","4716","2017-09-13 13:44:25","106"
"A3EEMZ0K3T47QZ","caus_thomas_ss_v1","3TGOYF991XN3T7X9IOBLXQ2AMJ5UUS","2","3","3","0","1","11373","2017-09-13 13:44:25","107"
"AHSQOWJG4HA3S","caus_thomas_ss_v1","39LNWE0K4UXYKG29O7M7ENEZSOIIU8","6","3","2","0","1","3104","2017-09-13 13:44:26","108"
"A2XMFTY9WB05U6","caus_thomas_ss_v1","34S9DKFK73Q7FQX5VOWOMGGTABNNYR","5","2","1","0","0","4346","2017-09-13 13:44:26","109"
"A6B8DOH3KV5SL","caus_thomas_ss_v1","358010RM5EUVNQG4SJWDDJ3XU8VXVC","7","2","1","0","0","19282","2017-09-13 13:44:27","110"
"AF9NG1PF59D1U","caus_thomas_ss_v1","30X31N5D63R3ZLR7NEZUIO8SUJSSAY","4","0","2","1","0","18102","2017-09-13 13:44:27","111"
"A33QX0QXEX943S","caus_thomas_ss_v1","3WS1NTTKEYDYU3O3PS22MJD0W7N0FX","4","2","1","0","0","13695","2017-09-13 13:44:28","112"
"AOW42H2327VRA","caus_thomas_ss_v1","3MAOD8E57QBIFL7VQSAM329K85TXNV","4","0","0","1","0","58320","2017-09-13 13:44:29","113"
"A1ZO9R72DWQRZ1","caus_thomas_ss_v1","339ANSOTR53KHKXXUTI58051QXKIKB","4","2","2","0","0","7068","2017-09-13 13:44:29","114"
"A2XMFTY9WB05U6","caus_thomas_ss_v1","34S9DKFK73Q7FQX5VOWOMGGTABNNYR","6","0","2","1","0","3024","2017-09-13 13:44:30","115"
"A87D3K9YVKTQ7","caus_thomas_ss_v1","3IGI0VL647LVLCT3P1NQKPIRW1ONOG","3","0","1","1","0","5207","2017-09-13 13:44:31","116"
"A1C59M3HPCO503","caus_thomas_ss_v1","3JBT3HLQF837N1JN7PBZ4CUQGKSPZG","4","1","3","1","1","9036","2017-09-13 13:44:32","117"
"A25CAT0W9W97Z8","caus_thomas_ss_v1","3I02618YA07Q12PD12CRNKFBE2DPUR","5","1","0","1","1","34737","2017-09-13 13:44:33","118"
"A38TZK07ON180S","caus_thomas_ss_v1","3JV9LGBJWTFPBKCH2XAVU59UVP2GO1","2","3","1","0","1","11352","2017-09-13 13:44:33","119"
"A1TARNH07A75CG","caus_thomas_ss_v1","3AWETUDC92TF6FWJUULFVFTEU6XIZX","4","1","3","1","1","7871","2017-09-13 13:44:33","120"
"A2IGPW784OFV3D","caus_thomas_ss_v1","3QXNC7EIPIWPTTXQM62ACNRPT9S095","2","0","1","1","0","15226","2017-09-13 13:44:34","121"
"AFEMLCPEI61GB","caus_thomas_ss_v1","3SNLUL3WO4O0AHAF9AJK636R9SCLUP","0","1","3","1","1","9213","2017-09-13 13:44:34","122"
"A39ROW50DWRRKT","caus_thomas_ss_v1","32RIADZISS5OXWBQEDP35LMS29WS4N","7","0","0","1","0","15211","2017-09-13 13:44:35","123"
"A3NTFN1UM98L38","caus_thomas_ss_v1","3Y9N9SS8LYCXDB94H9PV0H8MN6R3DK","8","3","0","0","1","23684","2017-09-13 13:44:35","124"
"AF9NG1PF59D1U","caus_thomas_ss_v1","30X31N5D63R3ZLR7NEZUIO8SUJSSAY","4","2","3","0","0","7254","2017-09-13 13:44:36","125"
"A2XMFTY9WB05U6","caus_thomas_ss_v1","34S9DKFK73Q7FQX5VOWOMGGTABNNYR","6","3","3","0","1","6374","2017-09-13 13:44:37","126"
"A87D3K9YVKTQ7","caus_thomas_ss_v1","3IGI0VL647LVLCT3P1NQKPIRW1ONOG","8","2","2","0","0","5773","2017-09-13 13:44:37","127"
"A1ZO9R72DWQRZ1","caus_thomas_ss_v1","339ANSOTR53KHKXXUTI58051QXKIKB","6","1","3","1","1","8788","2017-09-13 13:44:39","128"
"A18E19QXO73YM4","caus_thomas_ss_v1","3G0WWMR1UVLY6O6J4EFU9UDRB26NQO","2","3","1","0","1","30491","2017-09-13 13:44:39","129"
"A1YBX7P5PY8LL","caus_thomas_ss_v1","3FE7TXL1LIO2H2HQIVHAH6AT07FQ20","5","0","0","1","0","51009","2017-09-13 13:44:39","130"
"A3Q1EZDNIUK41P","caus_thomas_ss_v1","3OS46CRSLF0I4BW8RWNND6QDX4WV6G","8","0","1","1","0","18757","2017-09-13 13:44:39","131"
"A2ET3KM3IE33MM","caus_thomas_ss_v1","38SKSKU7R1YV1QFFFTU6N0IGFXPLIH","7","1","0","1","1","40248","2017-09-13 13:44:40","132"
"A1CZU3RMLIJDLP","caus_thomas_ss_v1","34MAJL3QP4OKDFQBOYO2XDEGATY347","0","0","2","1","0","20454","2017-09-13 13:44:40","133"
"A2YE7NBCK14VAQ","caus_thomas_ss_v1","3FFJ6VRIL1PI4UQTQ08NPGQSCZF0IO","5","3","0","0","1","54072","2017-09-13 13:44:42","134"
"A39P7J60DY4WLU","caus_thomas_ss_v1","3KRVW3HTZNM41M0WKHPZRF3SO0HSMI","0","0","0","1","0","63368","2017-09-13 13:44:42","135"
"A20EU0UH5K3VGE","caus_thomas_ss_v1","3WETL7AQWT929YUB237C25KUAPT35C","3","1","3","1","1","20040","2017-09-13 13:44:43","136"
"A2YLSDVP8Z0ZMV","caus_thomas_ss_v1","3FPRZHYEPY8J7S9Q8UPP63ETNDUV3A","1","1","1","1","1","43744","2017-09-13 13:44:44","137"
"A39ROW50DWRRKT","caus_thomas_ss_v1","32RIADZISS5OXWBQEDP35LMS29WS4N","7","1","1","1","1","8831","2017-09-13 13:44:45","138"
"A38TZK07ON180S","caus_thomas_ss_v1","3JV9LGBJWTFPBKCH2XAVU59UVP2GO1","3","1","2","1","1","10322","2017-09-13 13:44:45","139"
"A3NTFN1UM98L38","caus_thomas_ss_v1","3Y9N9SS8LYCXDB94H9PV0H8MN6R3DK","8","2","1","0","0","9175","2017-09-13 13:44:45","140"
"AADRVG2QVZH75","caus_thomas_ss_v1","3IKZ72A5B4H1FZGAQY40XV9D40XNFU","8","3","1","0","1","22039","2017-09-13 13:44:45","141"
"A2IGPW784OFV3D","caus_thomas_ss_v1","3QXNC7EIPIWPTTXQM62ACNRPT9S095","4","2","2","0","0","12117","2017-09-13 13:44:47","142"
"A87D3K9YVKTQ7","caus_thomas_ss_v1","3IGI0VL647LVLCT3P1NQKPIRW1ONOG","8","3","3","0","1","8823","2017-09-13 13:44:47","143"
"A6B8DOH3KV5SL","caus_thomas_ss_v1","358010RM5EUVNQG4SJWDDJ3XU8VXVC","8","3","2","0","1","19613","2017-09-13 13:44:48","144"
"A33QX0QXEX943S","caus_thomas_ss_v1","3WS1NTTKEYDYU3O3PS22MJD0W7N0FX","1","3","2","0","1","19062","2017-09-13 13:44:48","145"
"A2S4BU23GT93ZD","caus_thomas_ss_v1","3C5W7UE9CFRCX3MVERVMQNKK3FJXMV","7","2","0","0","0","110428","2017-09-13 13:44:48","146"
"A241PV6A122I5X","caus_thomas_ss_v1","33CID57104UGBNXWUQNJJUGRWFT3L0","6","2","0","0","0","31362","2017-09-13 13:44:48","147"
"A771BLWJLMWYY","caus_thomas_ss_v1","34QN5IT0TZSPFOEGHEWWCRWE93A08G","8","1","0","1","1","23346","2017-09-13 13:44:48","148"
"A25CAT0W9W97Z8","caus_thomas_ss_v1","3I02618YA07Q12PD12CRNKFBE2DPUR","7","2","1","0","0","15082","2017-09-13 13:44:49","149"
"A38TZK07ON180S","caus_thomas_ss_v1","3JV9LGBJWTFPBKCH2XAVU59UVP2GO1","4","0","3","1","0","5218","2017-09-13 13:44:51","150"
"A3Q1EZDNIUK41P","caus_thomas_ss_v1","3OS46CRSLF0I4BW8RWNND6QDX4WV6G","8","2","2","0","0","10604","2017-09-13 13:44:51","151"
"A39ROW50DWRRKT","caus_thomas_ss_v1","32RIADZISS5OXWBQEDP35LMS29WS4N","8","3","2","0","1","5754","2017-09-13 13:44:51","152"
"A7BJQT4AKDHAO","caus_thomas_ss_v1","3TR2532VIPV9DGWEA794AIFJ2HPJ6J","7","2","0","0","0","49439","2017-09-13 13:44:52","153"
"A2DABB2TUS8ZDH","caus_thomas_ss_v1","3FTOP5WARFPEZ5AZ8ITN1H5SPE3J0I","1","1","0","1","1","43385","2017-09-13 13:44:53","154"
"A29U4ZQRLMIB61","caus_thomas_ss_v1","3VW04L3ZLT7NRFLZSYXV140IAJ3XXF","4","3","0","0","1","33155","2017-09-13 13:44:54","155"
"AOW42H2327VRA","caus_thomas_ss_v1","3MAOD8E57QBIFL7VQSAM329K85TXNV","5","2","1","0","0","25614","2017-09-13 13:44:55","156"
"A3IR7DFEKLLLO","caus_thomas_ss_v1","3FE2ERCCZX9VOX5G5G0IOENMWGPPOE","4","0","0","1","0","23065","2017-09-13 13:44:56","157"
"A39P7J60DY4WLU","caus_thomas_ss_v1","3KRVW3HTZNM41M0WKHPZRF3SO0HSMI","0","1","1","1","1","15250","2017-09-13 13:44:58","158"
"AADRVG2QVZH75","caus_thomas_ss_v1","3IKZ72A5B4H1FZGAQY40XV9D40XNFU","4","0","2","1","0","13153","2017-09-13 13:44:59","159"
"A39ROW50DWRRKT","caus_thomas_ss_v1","32RIADZISS5OXWBQEDP35LMS29WS4N","6","2","3","0","0","6882","2017-09-13 13:44:59","160"
"A18E19QXO73YM4","caus_thomas_ss_v1","3G0WWMR1UVLY6O6J4EFU9UDRB26NQO","0","2","2","0","0","20200","2017-09-13 13:45:00","161"
"A3NTFN1UM98L38","caus_thomas_ss_v1","3Y9N9SS8LYCXDB94H9PV0H8MN6R3DK","8","1","2","1","1","13769","2017-09-13 13:45:00","162"
"A1CZU3RMLIJDLP","caus_thomas_ss_v1","34MAJL3QP4OKDFQBOYO2XDEGATY347","0","2","3","0","0","19367","2017-09-13 13:45:01","163"
"A241PV6A122I5X","caus_thomas_ss_v1","33CID57104UGBNXWUQNJJUGRWFT3L0","6","3","1","0","1","12070","2017-09-13 13:45:01","164"
"A3Q1EZDNIUK41P","caus_thomas_ss_v1","3OS46CRSLF0I4BW8RWNND6QDX4WV6G","8","1","3","1","1","9886","2017-09-13 13:45:02","165"
"A25CAT0W9W97Z8","caus_thomas_ss_v1","3I02618YA07Q12PD12CRNKFBE2DPUR","2","0","2","1","0","11618","2017-09-13 13:45:02","166"
"A2S4BU23GT93ZD","caus_thomas_ss_v1","3C5W7UE9CFRCX3MVERVMQNKK3FJXMV","8","3","1","0","1","14306","2017-09-13 13:45:03","167"
"A1YBX7P5PY8LL","caus_thomas_ss_v1","3FE7TXL1LIO2H2HQIVHAH6AT07FQ20","4","3","1","0","1","23506","2017-09-13 13:45:03","168"
"A28LOT01MYVYYJ
","caus_thomas_ss_v1","3IFS6Q0HJIKI53A5Z2R7ZMWB7RXSI2","6","0","0","1","0","54582","2017-09-13 13:45:04","169"
